Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Latitude,Longitude
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,16.656,3,0.2,3.3312,39.990599,-75.14464799999999
Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Labels,20.7,2,0.0,9.936,40.7128,-74.006
Standard Class,Consumer,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Binders,83.7,5,0.0,41.013,42.9704,-85.6738
Same Day,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,199.8,10,0.0,71.928,47.611435,-122.330456
Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,45.68,2,0.0,21.0128,36.841107,-119.800359
Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,110.96,2,0.0,53.2608,36.841107,-119.800359
Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,11.94,3,0.0,5.97,36.841107,-119.800359
Second Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Machines,8749.95,5,0.0,2799.984,38.887103,-77.093197
Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,36.4,8,0.0,18.2,38.887103,-77.093197
Second Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,18.69,7,0.0,7.1022,38.887103,-77.093197
Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,5.94,3,0.0,0.1188,33.973093,-118.247896
Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Office Supplies,Paper,60.736,8,0.2,20.4984,33.586527,-101.860634
Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Technology,Copiers,479.976,3,0.2,161.9919,33.586527,-101.860634
Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Office Supplies,Binders,6.08,1,0.8,-10.336,33.586527,-101.860634
Standard Class,Corporate,United States,Longmont,Colorado,80501,West,Technology,Accessories,165.6,3,0.2,-6.21,40.154268,-105.025698
Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Art,59.52,3,0.0,15.4752,40.940716,-73.888317
Second Class,Consumer,United States,Yonkers,New York,10701,East,Technology,Accessories,479.97,3,0.0,177.5889,40.940716,-73.888317
Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Supplies,18.62,2,0.0,5.3998,40.940716,-73.888317
Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Binders,49.632,6,0.2,16.7508,40.940716,-73.888317
Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Paper,97.82,2,0.0,45.9754,40.940716,-73.888317
Second Class,Corporate,United States,Los Angeles,California,90045,West,Technology,Phones,15.984,2,0.2,1.1988,33.973093,-118.247896
Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Chairs,184.752,3,0.2,-20.7846,33.973093,-118.247896
Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,12.96,2,0.0,6.2208,33.973093,-118.247896
Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Furniture,Chairs,366.744,4,0.3,-110.0232,35.184785,-101.864408
Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,8.856,9,0.8,-14.1696,32.893643499999996,-96.79825149999999
Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Technology,Accessories,27.96,5,0.2,8.388,32.893643499999996,-96.79825149999999
Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,146.352,3,0.2,49.3938,32.893643499999996,-96.79825149999999
First Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Accessories,175.23,11,0.0,61.3305,42.347429,-83.060398
First Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Phones,125.99,1,0.0,31.4975,42.347429,-83.060398
First Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,23.0,2,0.0,10.35,42.347429,-83.060398
Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,25.584,2,0.2,8.9544,40.7128,-74.006
Standard Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,73.784,2,0.6,-77.4732,29.680678,-95.4122045
Standard Class,Corporate,United States,Orlando,Florida,32839,South,Office Supplies,Paper,20.736,4,0.2,7.2576,28.5193515,-80.977574
Standard Class,Corporate,United States,Florence,Kentucky,41042,South,Office Supplies,Art,17.52,3,0.0,8.2344,38.998889,-84.626667
Standard Class,Corporate,United States,Florence,Kentucky,41042,South,Office Supplies,Art,35.76,12,0.0,10.0128,38.998889,-84.626667
Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,3.64,2,0.0,0.9828,40.7128,-74.006
Second Class,Consumer,United States,Frisco,Texas,75034,Central,Furniture,Furnishings,30.336,6,0.6,-17.4432,33.1502285,-96.82371900000001
Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Furnishings,12.99,1,0.0,1.5588,40.914273,-74.167141
Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Chairs,182.22,3,0.0,45.555,40.914273,-74.167141
Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Chairs,302.94,3,0.0,18.1764,40.914273,-74.167141
Standard Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,54.992,14,0.2,8.9362,40.1247775,-82.9944845
Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Phones,12.99,1,0.0,0.2598,43.0343,-87.9151
Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,55.86,7,0.0,27.93,37.698471999999995,-122.40012200000001
Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,44.376,2,0.4,-7.396,40.1247775,-82.9944845
Same Day,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,51.264,6,0.2,7.6896,40.1247775,-82.9944845
Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,5.193,3,0.7,-3.462,40.1247775,-82.9944845
Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,159.984,2,0.2,43.9956,40.1247775,-82.9944845
Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,54.224,2,0.2,3.389,40.1247775,-82.9944845
Standard Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,Chairs,241.424,2,0.2,-36.2136,33.973093,-118.247896
Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,33.36,4,0.0,16.68,42.347429,-83.060398
Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,13.76,2,0.0,6.3296,42.347429,-83.060398
Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,496.86,7,0.0,24.843,42.347429,-83.060398
Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,389.97,3,0.0,35.0973,42.347429,-83.060398
Second Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Labels,9.82,2,0.0,4.8118,32.473035,-84.979456
Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,56.4,3,0.0,3.384,37.698471999999995,-122.40012200000001
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,18.312,4,0.7,-12.208,39.990599,-75.14464799999999
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,25.92,5,0.2,9.072,39.990599,-75.14464799999999
Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,8.016,3,0.2,1.002,39.990599,-75.14464799999999
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Copiers,479.984,2,0.2,59.998,33.973093,-118.247896
Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,30.84,5,0.2,9.6375,33.973093,-118.247896
First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,33.568,2,0.2,1.6784,39.990599,-75.14464799999999
First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,422.625,7,0.3,0.0,39.990599,-75.14464799999999
Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,199.98,2,0.0,83.9916,40.7128,-74.006
Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,20.24,1,0.0,8.7032,32.473035,-84.979456
Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,39.92,4,0.0,11.1776,32.473035,-84.979456
Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,32.54,2,0.0,15.9446,32.473035,-84.979456
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,39.0,3,0.0,17.55,33.973093,-118.247896
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Labels,12.6,4,0.0,6.048,33.973093,-118.247896
First Class,Corporate,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,24.64,4,0.2,4.004,39.737298499999994,-104.83992549999999
Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Labels,6.264,3,0.2,2.0358,29.680678,-95.4122045
Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Fasteners,14.432,4,0.2,3.4276,29.680678,-95.4122045
Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Copiers,719.976,3,0.2,134.9955,41.885847,-87.618123
Standard Class,Consumer,United States,Decatur,Alabama,35601,South,Technology,Accessories,239.92,8,0.0,23.992,34.589599,-86.98868
First Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Tables,1056.86,7,0.0,158.529,38.779718,-77.186582
Same Day,Consumer,United States,Plantation,Florida,33317,South,Technology,Accessories,447.944,7,0.2,89.5888,26.1276,-80.2331
Same Day,Consumer,United States,Plantation,Florida,33317,South,Office Supplies,Storage,150.408,9,0.2,-33.8418,26.1276,-80.2331
Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,453.576,3,0.2,39.6879,29.680678,-95.4122045
Second Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Labels,45.36,9,0.2,14.742,29.680678,-95.4122045
Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,287.88,3,0.2,35.985,29.680678,-95.4122045
Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,131.88,3,0.2,14.8365,29.680678,-95.4122045
Second Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,2.328,2,0.6,-0.7566,29.680678,-95.4122045
Second Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,1454.9,5,0.0,378.274,43.0343,-87.9151
Standard Class,Home Office,United States,Sanford,Florida,32771,South,Office Supplies,Binders,4.842,3,0.7,-3.5508,28.801307,-81.285044
Standard Class,Home Office,United States,Sanford,Florida,32771,South,Furniture,Furnishings,220.704,6,0.2,-8.2764,28.801307,-81.285044
First Class,Consumer,United States,The Colony,Texas,75056,Central,Technology,Phones,67.176,3,0.2,6.7176,33.094023,-96.883574
First Class,Consumer,United States,The Colony,Texas,75056,Central,Office Supplies,Paper,15.232,4,0.2,5.5216,33.094023,-96.883574
First Class,Consumer,United States,Troy,Ohio,45373,East,Office Supplies,Paper,31.104,6,0.2,10.8864,40.037394,-84.203151
Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,968.744,7,0.2,314.8418,40.713889,-73.600278
Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,222.352,13,0.2,77.8232,40.713889,-73.600278
Standard Class,Corporate,United States,Hempstead,New York,11550,East,Technology,Copiers,479.984,2,0.2,89.997,40.713889,-73.600278
Same Day,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,10.272,3,0.2,3.21,32.893643499999996,-96.79825149999999
Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Machines,998.85,5,0.4,-199.77,29.680678,-95.4122045
First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,24.56,2,0.0,11.5432,40.7128,-74.006
Same Day,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,5.67,3,0.0,0.1134,37.698471999999995,-122.40012200000001
Second Class,Consumer,United States,Port Saint Lucie,Florida,34952,South,Office Supplies,Appliances,14.336,4,0.2,0.896,27.288895,-80.297971
First Class,Consumer,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,102.3,1,0.0,26.598,43.218525,-71.527734
Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Furniture,Tables,607.52,2,0.0,97.2032,44.049572,-92.48962
Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Storage,31.16,2,0.0,7.79,44.049572,-92.48962
Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Labels,2.61,1,0.0,1.2006,38.2435,-85.7639
Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Furniture,Furnishings,10.332,3,0.6,-5.9409,29.875359,-97.940418
Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Paper,10.368,2,0.2,3.6288,29.875359,-97.940418
Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Technology,Accessories,20.784,2,0.2,-3.6372,29.875359,-97.940418
Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Storage,66.96,5,0.2,-13.392,29.875359,-97.940418
Second Class,Corporate,United States,Escondido,California,92025,West,Office Supplies,Binders,17.248,2,0.2,6.0368,33.110117,-117.069987
Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,11.088,7,0.7,-8.1312,39.990599,-75.14464799999999
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,1287.45,5,0.0,244.6155,33.973093,-118.247896
Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,168.1,5,0.0,43.706,33.973093,-118.247896
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,51.968,2,0.2,-10.3936,39.990599,-75.14464799999999
First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,4.768,2,0.2,0.4768,39.990599,-75.14464799999999
First Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Envelopes,7.98,3,0.0,3.9102,40.713889,-73.600278
First Class,Consumer,United States,Greeley,Colorado,80634,West,Office Supplies,Envelopes,18.688,2,0.2,7.008,40.413968,-104.704756
First Class,Consumer,United States,Greeley,Colorado,80634,West,Furniture,Furnishings,11.664,3,0.2,3.3534,40.413968,-104.704756
Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Accessories,191.976,3,0.2,38.3952,30.1961,-81.49889999999999
Standard Class,Home Office,United States,Jacksonville,Florida,32216,South,Technology,Phones,499.168,4,0.2,31.198,30.1961,-81.49889999999999
First Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,11.88,2,0.0,5.346,38.887103,-77.093197
First Class,Corporate,United States,Arlington,Virginia,22204,South,Office Supplies,Paper,35.44,1,0.0,16.6568,38.887103,-77.093197
Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Binders,67.136,4,0.2,25.176,37.698471999999995,-122.40012200000001
Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,4.32,3,0.2,1.512,36.841107,-119.800359
Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Paper,14.94,3,0.0,7.0218,36.841107,-119.800359
Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Appliances,40.54,2,0.0,11.3512,36.841107,-119.800359
Standard Class,Corporate,United States,Fresno,California,93727,West,Office Supplies,Binders,7.312,1,0.2,2.5592,36.841107,-119.800359
Same Day,Home Office,United States,Reno,Nevada,89502,West,Technology,Phones,475.944,7,0.2,59.493,39.526812,-119.811275
Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,30.08,2,0.2,-5.264,29.5563755,-98.41956300000001
Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Accessories,165.6,3,0.2,-6.21,29.5563755,-98.41956300000001
Standard Class,Corporate,United States,San Antonio,Texas,78207,Central,Technology,Phones,180.96,5,0.2,13.572,29.5563755,-98.41956300000001
Standard Class,Consumer,United States,New Bedford,Massachusetts,2740,East,Technology,Accessories,23.18,2,0.0,7.6494,41.634749,-70.9372
Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,56.96,2,0.0,21.0752,40.7128,-74.006
